Plataform,Title,Level,Price,Language,Rating,is_paid,n_Students,num_reviews,num_lectures,Subject,Ventas
Udemy,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,Intermediate Level,20,English,0.0,True,237,12,6,Musical Instruments,4740
Udemy,Spice up your playing with some easy Flamenco techniques! ,Intermediate Level,40,English,0.0,True,120,11,47,Musical Instruments,4800
Udemy,Beginners Guide to Playing Guitar - Step-by-step System,Beginner Level,85,English,0.0,True,384,25,98,Musical Instruments,32640
Udemy,Guitar Kick Start,Beginner Level,0,English,0.0,False,3160,47,22,Musical Instruments,0
Udemy,Instant Harmonica – play Beethoven’s Ode to Joy right now!,Beginner Level,20,English,0.0,True,455,3,11,Musical Instruments,9100
Udemy,Funk Rhythm Guitar Techniques,All Levels,35,English,0.0,True,82,6,7,Musical Instruments,2870
Udemy,Flamenco Guitar,Beginner Level,25,Portuguese,0.0,True,136,20,34,Musical Instruments,3400
Udemy,Learn to play the Bouzouki - Greek Bouzouki Lessons,All Levels,50,English,0.0,True,63,13,49,Musical Instruments,3150
Udemy,Guitar Looper Basic Training,All Levels,45,English,0.0,True,64,13,15,Musical Instruments,2880
Udemy,Piano With Willie: Jazz Kids - Vol 1,Beginner Level,40,English,0.0,True,28,3,32,Musical Instruments,1120
Udemy,Instant Harmonica - play the Drunken Sailor sea shanty now! ,Beginner Level,20,English,0.0,True,27,3,9,Musical Instruments,540
Udemy,Learn to Play Sweet Child of Mine,Intermediate Level,20,English,0.0,True,0,0,23,Musical Instruments,0
Udemy,Bluegrass Guitar Essentials: Webisodes 1 & 2,Intermediate Level,0,English,0.0,False,970,14,9,Musical Instruments,0
Udemy,Learn Monster GODJ,Beginner Level,0,English,0.0,False,991,29,12,Musical Instruments,0
Udemy,What you can learn before Piano Lessons,Beginner Level,0,English,0.0,False,61,1,31,Musical Instruments,0
Udemy,Learn to Play Tabla - The Indian drums,Beginner Level,0,English,0.0,False,1,0,20,Musical Instruments,0
Udemy,Gitarre spielen wie die Profis,Beginner Level,20,English,0.0,True,1981,28,38,Musical Instruments,39620
Udemy,Curso de piano 101 - Tocando partituras y acordes -,All Levels,170,Spanish,0.0,True,245,26,93,Musical Instruments,41650
Udemy,Sintetizadores e Síntese Subtrativa,All Levels,85,Portuguese,0.0,True,38,12,83,Musical Instruments,3230
Udemy,Spielend Klavier lernen mit Freude und Erfolg,Beginner Level,100,English,0.0,True,255,30,53,Musical Instruments,25500
Udemy,Curso de ejercicios técnicos al piano Vol.2,All Levels,50,Spanish,0.0,True,62,1,22,Musical Instruments,3100
Udemy,Curso de ejercicios técnicos al piano Vol.1,All Levels,60,Spanish,0.0,True,186,9,24,Musical Instruments,11160
Udemy,Aprende escalas y arpegios Vol.2 : Modo menor,All Levels,50,Spanish,0.0,True,62,1,49,Musical Instruments,3100
Udemy,Instant Harmonica - play Blowing in the Wind + Popeye theme!,All Levels,40,English,0.0,True,13,1,24,Musical Instruments,520
Udemy,Instant Harmonica - play jazzy Autumn Leaves now (part one),Beginner Level,20,English,0.0,True,25,1,10,Musical Instruments,500
Udemy,Trumpet Lessons For Beginners,Beginner Level,95,English,0.0,True,17,3,35,Musical Instruments,1615
Udemy,Guitar - Rock - Beginner/Intermediate with Marc Seal,Beginner Level,20,English,0.0,True,36,4,40,Musical Instruments,720
Udemy,Learn to play in the Key of G on any Bluegrass Instrument,All Levels,0,English,0.0,False,349,3,36,Musical Instruments,0
Udemy,Beginner Guitar Method,Beginner Level,200,English,0.0,True,85,2,23,Musical Instruments,17000
Udemy,How to Play Dan Fogelberg Songs on Guitar,Intermediate Level,25,English,0.0,True,24,1,49,Musical Instruments,600
Udemy,Jews Harp - Advanced course,Expert Level,30,English,0.0,True,26,1,52,Musical Instruments,780
Udemy,Instant Harmonica - play jazzy Autumn Leaves now (part two),Beginner Level,20,English,0.0,True,19,1,9,Musical Instruments,380
Udemy,Jazz Guitar Reharmonization for Autumn Leaves,All Levels,20,English,0.0,True,30,1,15,Musical Instruments,600
Udemy,Tenor Saxophone Lessons For Beginners,Beginner Level,95,English,0.0,True,45,5,43,Musical Instruments,4275
Udemy,Mike G's Beginner Drum Course: Part 2,All Levels,40,English,0.0,True,305,0,23,Musical Instruments,12200
Udemy,Instant Harmonica - play Summertime + Drunken Sailor now!,All Levels,40,English,0.0,True,26,2,20,Musical Instruments,1040
Udemy,Add Slide To Your Guitar Playing,All Levels,20,English,0.0,True,75,2,27,Musical Instruments,1500
Udemy,Piano With Willie: Piano Chords Vol. 2,Intermediate Level,40,English,0.0,True,32,2,11,Musical Instruments,1280
Udemy,Classical Guitar Finger-Picking: Right Hand Arpeggios,All Levels,195,English,0.0,True,200,11,19,Musical Instruments,39000
Udemy,"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",Beginner Level,30,English,0.0,True,478,3,31,Musical Instruments,14340
Udemy,Play tunes on harmonica and learn how to bend some notes,Beginner Level,35,English,0.0,True,73,2,16,Musical Instruments,2555
Udemy,Instant Harmonica - play Yesterday + Scarborough Fair today!,All Levels,40,English,0.0,True,33,5,26,Musical Instruments,1320
Udemy,Violin lessons for beginners,Beginner Level,20,English,0.0,True,59,6,15,Musical Instruments,1180
Udemy,Old-Time Banjo for the Absolute Beginner,Beginner Level,25,English,0.0,True,192,21,17,Musical Instruments,4800
Udemy,"Learn Guitar The Easy Way, It's Faster",Beginner Level,25,English,0.0,True,57,2,16,Musical Instruments,1425
Udemy,Learn Oud 2,Intermediate Level,20,English,0.0,True,81,11,27,Musical Instruments,1620
Udemy,The Essentials of Acoustic Guitar Strumming Patterns,Beginner Level,0,English,0.0,False,2995,51,19,Musical Instruments,0
Udemy,Acoustic Guitar After The Basics,Intermediate Level,45,English,0.0,True,181,17,25,Musical Instruments,8145
Udemy,Bossa Nova - Guitar for Beginners,Beginner Level,20,English,0.0,True,589,6,8,Musical Instruments,11780
Udemy,Piano With Willie: Piano Chords Vol. 1,Beginner Level,40,English,0.0,True,48,4,14,Musical Instruments,1920
Udemy,Instant Harmonica - play Summertime in 8 fun & easy lessons,Beginner Level,40,English,0.0,True,81,7,11,Musical Instruments,3240
Udemy,Learn to Play the Tuba: Beginner to Pro in Under Five Hours!,All Levels,50,English,0.0,True,225,19,106,Musical Instruments,11250
Udemy,Play Autumn Leaves' falling notes on piano with no reading!,Intermediate Level,30,English,0.0,True,438,10,12,Musical Instruments,13140
Udemy,Learn Basics of South Indian Carnatic Flute - Level 2,Beginner Level,180,English,0.0,True,152,21,91,Musical Instruments,27360
Udemy,A Year's Worth of Piano Lessons in One Weekend,Beginner Level,20,English,0.0,True,244,25,33,Musical Instruments,4880
Udemy,Bones of the Blues - learn 4 cool tunes to expert level now!,All Levels,200,English,0.0,True,248,9,21,Musical Instruments,49600
Udemy,GUITAR #1: Beginner Basics and Beyond,Beginner Level,20,English,0.0,True,111,12,64,Musical Instruments,2220
Udemy,Pure Modal Magic: The Complete Guitar Modes Solution,All Levels,50,English,0.0,True,52,3,18,Musical Instruments,2600
Udemy,Aprende diferentes ritmos con la guitarra rítmica,All Levels,20,Spanish,0.0,True,10,1,12,Musical Instruments,200
Udemy,Aprender a tocar la batería sin salir de casa,All Levels,50,Spanish,0.0,True,10,0,23,Musical Instruments,500
Udemy,Aprende a tocar el bajo eléctrico ,All Levels,50,Spanish,0.0,True,9,0,33,Musical Instruments,450
Udemy,Aprende todos los secretos de la salsa para piano,All Levels,50,Spanish,0.0,True,7,0,17,Musical Instruments,350
Udemy,Aprende a tocar ritmos latinos en el teclado,All Levels,50,Spanish,0.0,True,7,0,31,Musical Instruments,350
Udemy,Ukulele lernen für Papas mit Aram sam sam,Beginner Level,55,English,0.0,True,1,0,37,Musical Instruments,55
Udemy,Aprende a tocar la trompeta,All Levels,50,English,0.0,True,6,2,30,Musical Instruments,300
Udemy,Curso de guitarra para principiantes.,Beginner Level,20,Spanish,0.0,True,4,0,7,Musical Instruments,80
Udemy,Aprende a tocar Jazz y Ritmos Latinos en la guitarra,All Levels,50,Spanish,0.0,True,6,0,17,Musical Instruments,300
Udemy,こどもギターレッスン　リトルギタリストⅢ（完結編）,Beginner Level,20,Japanese,0.0,True,3,0,36,Musical Instruments,60
Udemy,Aprende a tocar la flauta dulce de forma sencilla y gradual,All Levels,50,Spanish,0.0,True,5,0,23,Musical Instruments,250
Udemy,"Aprende a tocar jazz, salsa y blues en el piano",All Levels,20,Spanish,0.0,True,5,0,23,Musical Instruments,100
Udemy,Learning Dynamic Website Design - PHP MySQL and JavaScript,All Levels,50,English,0.0,True,47886,285,125,Web Development,2394300
Udemy,ChatBots: Messenger ChatBot with API.AI and Node.JS,All Levels,50,English,0.0,True,2577,529,64,Web Development,128850
Udemy,Projects in HTML5,Intermediate Level,60,English,0.0,True,8777,206,75,Web Development,526620
Udemy,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,Beginner Level,20,English,0.0,True,23764,490,58,Web Development,475280
Udemy,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,Beginner Level,40,English,0.0,True,3541,202,37,Web Development,141640
Udemy,Build Your Own Backend REST API using Django REST Framework,Intermediate Level,50,English,0.0,True,2669,112,72,Web Development,133450
Udemy,Angular and Firebase - Build a Web App with Typescript,All Levels,150,English,0.0,True,1966,359,65,Web Development,294900
Udemy,Web Development Masterclass - Complete Certificate Course,All Levels,200,English,0.0,True,4090,178,348,Web Development,818000
Udemy,Spring Boot Tutorial For Beginners,Beginner Level,40,English,0.0,True,2578,210,39,Web Development,103120
Udemy,The Complete Bootstrap Masterclass Course - Build 4 Projects,All Levels,195,English,0.0,True,24978,540,67,Web Development,4870710
Udemy,Scaling Docker on AWS,All Levels,25,English,0.0,True,3133,351,63,Web Development,78325
Udemy,Learn JavaScript for beginners,Beginner Level,200,English,0.0,True,15276,167,19,Web Development,3055200
Udemy,HTML Tutorial: HTML & CSS for Beginners,All Levels,20,English,0.0,True,12458,253,82,Web Development,249160
Udemy,Learn by Doing: Vue JS 2.0 the Right Way,Intermediate Level,95,English,0.0,True,1087,220,32,Web Development,103265
Udemy,Learn Complete Web Development From Scratch,All Levels,40,English,0.0,True,14074,106,46,Web Development,562960
Udemy,Introduction to Web Development: HTML,Beginner Level,20,English,0.0,True,26800,333,55,Web Development,536000
Udemy,Web Site for Beginners - Learn Web Building like knitting,Beginner Level,20,English,0.0,True,9425,147,14,Web Development,188500
Udemy,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,Beginner Level,40,English,0.0,True,2780,94,29,Web Development,111200
Udemy,Web Programming with Python,All Levels,50,English,0.0,True,35267,217,53,Web Development,1763350
Udemy,PHP Login and Registration System - Email Confirm Activation,All Levels,100,English,0.0,True,2607,317,49,Web Development,260700
Udemy,PSD to Responsive HTML5: Beginner to Advanced,All Levels,40,English,0.0,True,1502,218,49,Web Development,60080
Udemy,Ultimate Web Developer Course Build 10 Websites from Scratch,Beginner Level,200,English,0.0,True,9359,110,402,Web Development,1871800
Udemy,Rapid Website Design with Bootstrap,Beginner Level,200,English,0.0,True,14842,131,17,Web Development,2968400
Udemy,Build Enterprise Applications with Angular 2 (and Angular 4),Intermediate Level,190,English,0.0,True,6082,848,135,Web Development,1155580
Udemy,Angular 4 (2+) Crash Course for Beginners,Beginner Level,120,English,0.0,True,12366,506,120,Web Development,1483920
Udemy,Accelerated JavaScript Training,All Levels,110,English,0.0,True,4720,1017,126,Web Development,519200
Udemy,"Beginner API development in Node, Express, ES6, & MongoDB",Beginner Level,165,English,0.0,True,7057,655,65,Web Development,1164405
Udemy,React JS and Redux - Mastering Web Apps,All Levels,60,English,0.0,True,16829,820,77,Web Development,1009740
Udemy,Web Development w/ Google’s Go (golang) Programming Language,Intermediate Level,65,English,0.0,True,4872,662,171,Web Development,316680
Udemy,Git a Web Developer Job: Mastering the Modern Workflow,Beginner Level,200,English,0.0,True,5809,1445,61,Web Development,1161800
Udemy,The Complete WordPress Website Business Course,All Levels,150,English,0.0,True,13439,1981,89,Web Development,2015850
Udemy,The Complete HTML and CSS Course For Beginners,All Levels,85,English,0.0,True,733,104,50,Web Development,62305
Udemy,Learn  Bootstrap Development By Building 10 Projects,All Levels,60,English,0.0,True,14813,1358,74,Web Development,888780
Udemy,Advanced Javascript,Intermediate Level,200,English,0.0,True,6601,1304,26,Web Development,1320200
Udemy,Dissecting Ruby on Rails 5 - Become a Professional Developer,All Levels,195,English,0.0,True,2804,418,212,Web Development,546780
Udemy,The Complete Wordpress Course - Build Your Own Website Today,All Levels,195,English,0.0,True,9421,73,36,Web Development,1837095
Udemy,JQuery Essentials core training for Dynamic Interactive web,All Levels,100,English,0.0,True,9668,38,52,Web Development,966800
Udemy,Node.js: The Essentials + API Frameworks Express KOA Sails,Beginner Level,20,English,0.0,True,2760,52,34,Web Development,55200
Udemy,The Complete PHP Bootcamp Course With Video Sharing Project,Beginner Level,195,English,0.0,True,9831,56,74,Web Development,1917045
Udemy,Build a Single Page Application with jQuery & AJAX,Intermediate Level,60,English,0.0,True,486,59,27,Web Development,29160
Udemy,Practical CSS Website Development: Crash Course ,All Levels,95,English,0.0,True,11170,35,19,Web Development,1061150
Udemy,Successful website creation - everything you need to know,All Levels,150,English,0.0,True,9384,21,16,Web Development,1407600
Udemy,Start Writing JavaScript Today - Beginner JavaScript Course,Beginner Level,100,English,0.0,True,9067,41,27,Web Development,906700
Udemy,HTML5 Essentials for Beginners,Intermediate Level,20,English,0.0,True,10247,200,15,Web Development,204940
Udemy,Code a personal splash page in 1 hour,Beginner Level,20,English,0.0,True,10610,83,10,Web Development,212200
Udemy,Step-by-step HTML and CSS for Absolute Beginners,Beginner Level,120,English,0.0,True,6162,324,43,Web Development,739440
Udemy,Angular 4 Development Decoded,Intermediate Level,20,English,0.0,True,1802,13,8,Web Development,36040
Udemy,Javascript ES6! A Complete Reference Guide to Javascript ES6,Intermediate Level,175,Portuguese,0.0,True,4783,41,48,Web Development,837025
Udemy,Reactive JS:  Are you ready for the next big paradigm shift?,Intermediate Level,60,English,0.0,True,2097,401,28,Web Development,125820
Udemy,Learn Python and Django: Payment Processing,All Levels,70,English,0.0,True,17714,198,23,Web Development,1239980
Udemy,Code your first Website using HTML & CSS: Project Learning,Beginner Level,20,English,0.0,True,9554,368,16,Web Development,191080
Udemy,"React.js: Building Production Ready Apps, Start to Finish",All Levels,50,English,0.0,True,1129,137,77,Web Development,56450
Udemy,Learn Object Oriented Programming PHP fundamentals bootcamp,All Levels,100,English,0.0,True,22213,142,16,Web Development,2221300
Udemy,Javascript Intermediate level 2 - Mastering Functions,All Levels,100,English,0.0,True,2412,116,28,Web Development,241200
Udemy,1 Hour CSS,Beginner Level,100,French,0.0,True,18324,333,16,Web Development,1832400
Udemy,"Become a Full Stack Developer with Spring, AWS and Stripe",Intermediate Level,75,English,0.0,True,1696,193,60,Web Development,127200
Udemy,Complete JQuery And JQuery UI Course For Beginner,Intermediate Level,80,English,0.0,True,7169,277,20,Web Development,573520
Udemy,Learn JavaScript for Web Development,Intermediate Level,75,English,0.0,True,12893,220,95,Web Development,966975
Udemy,"Complete AJAX Using Bootstrap, PHP From Basic To Advanced.",All Levels,195,English,0.0,True,4708,111,18,Web Development,918060
Udemy,Complete Wordpress Theme Development Course,All Levels,150,English,0.0,True,1050,223,64,Web Development,157500
Udemy,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,All Levels,125,English,0.0,True,7852,46,31,Web Development,981500
Udemy,Build A Web App With Spring Framework and Angular 2,All Levels,145,English,0.0,True,1683,340,48,Web Development,244035
Udemy,Projects in Laravel: Learn Laravel Building 10 Projects,Intermediate Level,50,English,0.0,True,119,6,70,Web Development,5950
Udemy,Javascript Intermediate level 3 - JSON,All Levels,100,English,0.0,True,1735,76,25,Web Development,173500
Udemy,Develop Your First App in an Hour,Beginner Level,20,English,0.0,True,3699,201,11,Web Development,73980
Udemy,PHP: Ultimate guide to PHP for everyone,Beginner Level,115,English,0.0,True,10103,75,20,Web Development,1161845
Udemy,JavaScript DOM Dynamic Web interactive content Boot Camp,All Levels,75,English,0.0,True,7380,43,59,Web Development,553500
Udemy,"Master JavaScript Programming, 3 Projects Included !!",All Levels,20,English,0.0,True,3903,53,107,Web Development,78060
Udemy,HTML CSS Learn to create a website from scratch,Beginner Level,50,English,0.0,True,4892,49,32,Web Development,244600
Udemy,Complete Codeigniter: From Beginner to Advanced,All Levels,200,English,0.0,True,2786,31,20,Web Development,557200
Udemy,HTML 5: How I made websites in HTML5,All Levels,135,English,0.0,True,15064,237,15,Web Development,2033640
